FIELD LISTING :: EXECUTIVE BRANCH

This entry includes several subfields. Chief of state includes the name and title of the titular leader of the country who represents the state at official and ceremonial functions but may not be involved with the day-to-day activities of the government. Head of government includes the name and title of the top administrative leader who is designated to manage the day-to-day activities of the government. For example, in the UK, the monarch is the chief of state, and the prime minister is the head of government. In the US, the president is both the chief of state and the head of government. Cabinet includes the official name for this body of high-ranking advisers and the method for selection of members. Elections includes the nature of election process or accession to power, date of the last election, and date of the next election. Election results includes the percent of vote for each candidate in the last election.

| Country | EXECUTIVE BRANCH |
| | *cabinet:* The Cabinet (6 members selected from the Legislative Assembly and appointed by the governor on the advice of the premier) |
| | *elections/appointments:* the monarchy is hereditary; governor appointed by the monarch; following legislative elections, the leader of the majority party or majority coalition appointed premier by the governor |
| **Central African Republic** | *chief of state:* Interim President Catherine SAMBA-PANZA (since 23 January 2014) |
| | *head of government:* Prime Minister Mahamat KAMOUN (since 10 August 2014); note - Prime Minister Andre NZAPAYEKE replaced Prime Minister Nicolas TIANGAYE on 25 January 2014 and was fired on 5 August 2014; Nicolas TIANGAYE resigned 10 January 2014 |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* interim president elected by the National Transitional Council on 20 January 2014 and sworn in three days later (next general election scheduled for October 2015 |
| | *election results:* Catherine SAMBA-PANZA elected in second round; SAMBA-PANZA 75 votes from the National Transitional Council, Desire KOLINGBA 53 votes (128 MPs out of 135 voted) |
| | *note:* rebel forces seized the capital in March 2013, forcing former President BOZIZE to flee the country; Interim President Michel DJOTODIA assumed the presidency, reinstated the prime minister, and established a National Transitional Council (CNT) in April 2013; the NTC elected Catherine SAMBA-PANZA interim president in January 2014 to serve until February 2015 when new elections were to be held; her term has been extended because instability has delayed new elections |
| **Chad** | *chief of state:* President Idriss DEBY Itno, Lt. Gen. (since 4 December 1990) |
| | *head of government:* Prime Minister Kalzeube Pahimi DEUBET (since 21 November 2013) |
| | *cabinet:* Council of Ministers; members appointed by the president on the recommendation of the prime minister |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 5-year term (no term limits); election last held on 25 April 2011 (next to be held by 2016); prime minister appointed by the president |
| | *election results:* Lt. Gen. Idriss DEBY Itno reelected president; percent of vote - Lt. Gen. Idriss DEBY (MPS) 83.6%, Albert Pahimi PADACKE (Viva-RNDP) 8.6%, Nadji MADOU 7.8% |
| **Chile** | *chief of state:* President Michelle BACHELET Jeria (since 11 March 2014); note - the president is both chief of state and head of government |
| | *head of government:* President Michelle BACHELET Jeria (since 11 March 2014) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections/appointments:* president directly elected by absolute majority popular vote in two rounds if needed for a single 4-year term; election last held on 17 November 2013 with a runoff held on 15 December 2013 (next to be held on 19 November 2017) |
| | *election results:* Michelle BACHELET Jeria elected president; percent of vote - Michelle BACHELET Jeria (PS) 62.2%; Evelyn Rose MATTHEI Fornet (UDI) 37.8% |
| **China** | *chief of state:* President XI Jinping (since 14 March 2013); Vice President LI Yuanchao (since 14 March 2013) |
| | *head of government:* Premier LI Keqiang (since 16 March 2013); Executive Vice Premiers ZHANG Gaoli (since 16 March 2013), LIU Yandong (since 16 March 2013), MA Kai (since 16 March 2013), WANG Yang (since 16 March 2013) |
| | *cabinet:* State Council appointed by National People's Congress |
| | *elections/appointments:* president and vice president indirectly elected by National People's Congress for a 5-year term (eligible for a second term); election last held on 5-17 March 2013 (next to be held in March 2018); premier nominated by president, confirmed by National People's Congress |
| | *election results:* XI Jinping elected president; National People's Congress vote - 2,952 ; LI Yuanchao elected vice president with 2,940 votes |
| **Christmas Island** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General of the Commonwealth of Australia General Sir Peter COSGROVE (since28 March 2014) |
| | *head of government:* Administrator Jon STANHOPE (since 5 October 2012) |
| | *elections/appointments:* the monarchy is hereditary; governor general appointed by the monarch on the recommendation of the Australian prime minister; administrator appointed by the governor general of Australia for a 2-year term and represents the monarch and Australia |
| **Cocos (Keeling) Islands** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Governor General of the Commonwealth of Australia General Sir Peter COSGROVE (since 28 March 2014) |
| | *head of government:* Administrator (nonresident) Barry HAASE (since 6 October 2014) |
| | *cabinet:* NA |
| | *elections/appointments:* the monarchy is hereditary; governor general appointed by the monarch on the recommendation of the Australian prime minister; administrator appointed by for a 2-year term and represents the monarch and Australia |
| **Colombia** | *chief of state:* President Juan Manuel SANTOS Calderon (since 7 August 2010); Vice President Angelino GARZON (since 7 August 2010); note - the president is both chief of state and head of government |
| | *head of government:* President Juan Manuel SANTOS Calderon (since 7 August 2010); Vice President Angelino GARZON (since 7 August 2010) |
| | *cabinet:* Cabinet appointed by the president |
| | *elections/appointments:* president directly elected by absolute majority vote in two rounds if needed for a 4-year term (eligible for a second term); election last held on 25 May 2014 with a runoff election 15 on June 2014 (next to be held on 27 May 2018) |
| | *election results:* Juan Manuel SANTOS Calderon reelected president in runoff; percent of vote - Juan Manuel SANTOS Calderon (U Party) 51.0%, Oscar Ivan ZULUAGA (CD) 45.0%, other 4.0% |
| **Comoros** | *chief of state:* President Ikililou DHOININE (since 26 May 2011); note - the president is both chief of state and head of government |
| | *head of government:* President Ikililou DHOININE (since 26 May 2011) |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* presidency rotates every 4 years among the elected presidents of the Union's 3 main islands; Union president directly elected by absolute majority popular vote in 2 rounds if needed (first round by the island voters only; second round by simple majority vote of all island voters; election last held on 7 November and 26 December 2010 (next to be held in 2015) |
| | *election results:* Ikililou DHOININE elected president; percent of vote in second round - Ikililou DHOININE 61.1%, Mohamed Said FAZUL 32.7%, Abdou DJABIR 6.2% |
| **Congo, Democratic Republic of the** | *chief of state:* President Joseph KABILA (since 17 January 2001) |
| | *head of government:* Prime Minister Augustin MATATA PONYO Mapon (since 18 April 20) |
| | *cabinet:* Ministers of State appointed by the president |
| | *elections/appointments:* president directly elected by simple majority popular vote for a 5-year term (eligible for a second term); election last held on 28 November 2011 (next to be held in November 2016); prime minister appointed by the president |
| | *election results:* Joseph KABILA reelected president; percent of vote - Joseph KABILA (PPRD) 49%, Etienne TSHISEKEDI (UDPS) 32.3%, other 18.7%; note - election marred by serious voting irregularities |
| **Congo, Republic of the** | *chief of state:* President Denis SASSOU-Nguesso (since 25 October 1997, following the civil war in which he toppled elected president Pascal LISSOUBA); note - the president is both chief of state and head of government |
| | *head of government:* President Denis SASSOU-Nguesso (since 25 October 1997); note - the position of prime minister was abolished in September 2009 |
| | *cabinet:* Council of Ministers appointed by the president |
| | *elections/appointments:* president directly elected by absolute majority popular vote in 2 rounds if needed for a 7-year term (eligible for a second term); election last held on 12 July 2009 (next to be held in 2016) |
| | *election results:* Denis SASSOU-Nguesso reelected president; percent of vote - Denis SASSOU-Nguesso (FDU) 78.6%, Joseph Kignoumbi Kia MBOUNGOU (independent) 7.5%, Nicephore Fylla de SAINT-EUDES 7%, other 6.9% |
| **Cook Islands** | *chief of state:* Queen ELIZABETH II (since 6 February 1952); represented by Tom J. MARSTERS (since 9 August 2013); New Zealand High Commissioner Joanna KEMPKERS (since 19 July 2013) |
| | *head of government:* Prime Minister Henry PUNA (since 30 November 2010) |
| | *cabinet:* Cabinet chosen by the prime minister |
| | *elections/appointments:* the monarchy is hereditary; UK representative appointed by the monarch; New Zealand high commissioner appointed by the New Zealand Government; following legislative elections, the leader of the majority party or majority coalition usually becomes prime minister |
| **Costa Rica** | *chief of state:* President Luis Guillermo SOLIS Rivera (since 8 May 2014); First Vice President Helio FALLAS Venega (since 8 May 2014); Second Vice President Ana Helena CHACON Echeverria (since 8 May 2014); note - the president is both chief of state and head of government |
| | *head of government:* President Luis Guillermo SOLIS Rivera (since 8 May 2014); First Vice President Helio FALLAS Venega (since 8 May 2014); Second Vice President Ana Helena CHACON Echeverria (since 8 May 2014) |
| | *cabinet:* Cabinet selected by the president |
| | *elections/appointments:* president and vice presidents directly elected on the same ballot by modified majority popular vote (40% threshold) for a 4-year term (eligible for non-consecutive terms); election last held on 2 February 2014 with a runoff on 6 April 2014 (next to be held in February 2018) |
| | *election results:* Luis Guillermo SOLIS Rivera elected president; percent of vote - Luis Guillermo SOLIS Rivera (PAC) 77.8%; Johnny ARAYA (PLN) 22.2% |
