CIA - The World Factbook -- Field Listing - Political parties and leaders

| Country | Political parties and leaders |
| **Tunisia** | Al-Tajdid Movement [Ali HALOUANI]; Constitutional Democratic Rally Party (Rassemblement Constitutionnel Democratique) or RCD [President Zine El Abidine BEN ALI (official ruling party)]; Liberal Social Party or PSL [Mounir BEJI]; Movement of Socialist Democrats or MDS [Ismail BOULAHYA]; Popular Unity Party or PUP [Mohamed BOUCHIHA]; Progressive Democratic Party [Nejib CHEBBI]; Unionist Democratic Union or UDU [Abderrahmane TLILI] |
| **Turkey** | Democratic Left Party or DSP [Mehmet Zeki SEZER]; Democratic People's Party or DEHAP [Tuncer BAKIRHAN]; Justice and Development Party or AKP [Recep Tayyip ERDOGAN]; Liberal Democratic Party or LDP [Emin SIRIN]; Motherland Party or ANAP [Ali Talip OZDEMIR]; Nationalist Action Party or MHP [Devlet BAHCELI]; Republican People's Party or CHP (includes the New Turkey Party) [Deniz BAYKAL]; Felicity Party (sometimes translated as Contentment Party) or SP [Necmettin ERBEKAN]; Social Democratic People's Party or SHP [Murat KARAYALCIN]; True Path Party (sometimes translated as Correct Way Party) or DYP [Mehmet AGAR] |
| | *note:* the parties listed above are some of the more significant of the 49 parties that Turkey had on 1 December 2004 |
| **Turkmenistan** | Democratic Party of Turkmenistan or DPT [Saparmurat NIYAZOV] |
| | *note:* formal opposition parties are outlawed; unofficial, small opposition movements exist underground or in foreign countries; the two most prominent opposition groups-in-exile have been Gundogar and Erkin; Gundogar was led by former Foreign Minister Boris SHIKHMURADOV until his arrest and imprisonment in the wake of the 25 November 2002 assassination attempt on President NIYAZOV; Erkin is led by former Foreign Minister Abdy KULIEV and is based out of Moscow; the Union of Democratic Forces, a coalition of opposition-in-exile groups, is based in Europe |
| **Turks and Caicos Islands** | People's Democratic Movement or PDM [Derek H. TAYLOR]; Progressive National Party or PNP [Michael Eugene MISICK] |
| **Tuvalu** | there are no political parties but members of Parliament usually align themselves in informal groupings |
| **Uganda** | only one political organization, the Movement (formerly the NRM) [President MUSEVENI, chairman] is allowed to operate unfettered; note - the president maintains that the Movement is not a political party, but a mass organization, which claims the loyalty of all Ugandans |
| | *note:* the constitution requires the suspension of political parties while the Movement organization is in governance; of the political parties that exist but are prohibited from sponsoring candidates, the most important are the Ugandan People's Congress or UPC [Milton OBOTE]; Democratic Party or DP [Paul SSEMOGERERE]; Conservative Party or CP [Ken LUKYAMUZI]; Justice Forum [Muhammad Kibirige MAYANJA]; and National Democrats Forum [Chapaa KARUHANGA] |
| **Ukraine** | Agrarian Party [Volodymyr LYTVYN]; Communist Party of Ukraine or CPU [Petro SYMONENKO]; Democratic Initiatives [Stepan HAVRYSH]; Industrialists and Entrepreneurs [Anatoliy KINAKH]; Our Ukraine bloc (comprised of several parties the most prominent of which are Rukh, the Ukrainian People's Party, Reforms and Order, and Solidarity) [Viktor YUSHCHENKO]; People's Democratic Party or PDP [Valeriy PUSTOVOYTENKO]; Regions of Ukraine [Viktor YANUKOVYCH]; Socialist Party of Ukraine or SPU [Oleksandr MOROZ, chairman]; United Social Democratic Party [Viktor MEDVEDCHUK]; Working Ukraine [Serhiy TYHYPKO]; Yuliya Tymoshenko Bloc [Yuliya TYMOSHENKO] |
| | *note:* as well as numerous smaller parties; United Ukraine and Center Group are not actual political parties, but rather deputy groups (factions not based on a party) |
| **United Arab Emirates** | none |
| **United Kingdom** | Conservative and Unionist Party [Michael HOWARD]; Democratic Unionist Party (Northern Ireland) [Rev. Ian PAISLEY]; Labor Party [Anthony (Tony) BLAIR]; Liberal Democrats [Charles KENNEDY]; Party of Wales (Plaid Cymru) [Dafydd IWAN]; Scottish National Party or SNP [Alex SALMOND]; Sinn Fein (Northern Ireland) [Gerry ADAMS]; Social Democratic and Labor Party or SDLP (Northern Ireland) [Mark DURKAN]; Ulster Unionist Party (Northern Ireland) [Sir Reg EMPEY] |
| **United States** | Democratic Party [Howard DEAN]; Green Party [leader NA]; Libertarian Party [Steve DAMERELL]; Republican Party [Ken MEHLMAN] |
| **Uruguay** | Colorado Party [Jorge BATLLE Ibanez]; National Party or Blanco [Luis Alberto LACALLE Herrera]; New Sector/Space Coalition (Nuevo Espacio) [Rafael MICHELINI]; Progressive Encounter/Broad Front Coalition (Encuentro Progresista/Frente Amplio) or EP-FA [Tabare VAZQUEZ]; Independent Party (Partido Independiente) [leader NA] |
| **Uzbekistan** | Adolat (Justice) Social Democratic Party [Dilorom TOSHMUHAMMADOVA, chairman]; Democratic National Rebirth Party (Milly Tiklanish) or MTP [Xurshid DOSTMUHAMMADOV, chief]; Liberal Democratic Party of Uzbekistan or LDPU [Adham SHODMONOV, chairman]; People's Democratic Party or NDP (formerly Communist Party) [Asliddin RUSTAMOV, first secretary]; Self-Sacrificers Party or Fidokorlar National Democratic Party [Ahtam TURSUNOV, chief]; note - Fatherland Progress Party merged with Self-Sacrificers Party |
| **Vanuatu** | Jon Frum Movement [Song KEASPAI]; Melanesian Progressive Party or MPP [Barak SOPE]; National United Party or NUP [leader NA]; Union of Moderate Parties or UMP [Serge VOHOR]; Vanua'aku Pati (Our Land Party) or VP [Edward NATAPEI]; Vanuatu Republican Party or VRP [Maxime Carlot KORMAN]; Vanuatu Greens Party or VGP [Moana CARCASSES] |
| **Venezuela** | Democratic Action or AD [Jesus MENDEZ Quijada]; Fifth Republic Movement or MVR [Hugo CHAVEZ]; Homeland for All or PPT [Jose ALBORNOZ]; Justice First [Julio BORGES]; Movement Toward Socialism or MAS [Hector MUJICA]; National Convergence or Convergencia [Juan Jose CALDERA]; Radical Cause or La Causa R [Andres VELASQUEZ]; Social Christian Party or COPEI [Eduardo FERNANDEZ]; Venezuela Project or PV [Henrique SALAS Romer] |
| **Vietnam** | only party - Communist Party of Vietnam or CPV [Nong Duc MANH, general secretary] |
| **Virgin Islands** | Democratic Party [Arturo WATLINGTON]; Independent Citizens' Movement or ICM [Usie RICHARDS]; Republican Party [Gary SPRAUVE] |
| **Wallis and Futuna** | Lua Kae Tahi (Giscardians) [leader NA]; Mouvement des Radicaux de Gauche or MRG [leader NA]; Rally for the Republic or RPR [Clovis LOGOLOGOFOLAU]; Taumu'a Lelei [Soane Muni UHILA]; Union Populaire Locale or UPL [Falakiko GATA]; Union Pour la Democratie Francaise or UDF [leader NA] |
| **Yemen** | *there are more than 12 political parties active in Yemen, some of the more prominent are:* General People's Congress or GPC [President Ali Abdallah SALIH]; Islamic Reform Grouping or Islah [Shaykh Abdallah bin Husayn al-AHMAR]; Nasserite Unionist Party [Abdel Malik al-MAKHLAFI]; National Arab Socialist Ba'th Party [Dr. Qassim SALAAM]; Yemeni Socialist Party or YSP [Ali Salih MUQBIL] |
| | *note:* President SALIH's General People's Congress or GPC won a landslide victory in the April 1997 legislative election and no longer governs in coalition with Shaykh Abdallah bin Husayn al-AHMAR's Islamic Reform Grouping or Islah - the two parties had been in coalition since the end of the civil war in 1994; the YSP, a loyal opposition party, represents the remnants of the former South Yemeni leadership; leaders of the 1994 secessionist movement have been pardoned by President SALIH and some are now returning to Yemen from exile |
| **Zambia** | Agenda for Zambia or AZ [Inonge MBIKUSITA-LEWANIKA]; Forum for Democracy and Development or FDD [Christon TEMBO]; Heritage Party or HP [Godfrey MIYANDA]; Liberal Progressive Front or LPF [Roger CHONGWE, president]; Movement for Multiparty Democracy or MMD [Levy MWANAWASA, acting president]; National Leadership for Development or NLD [Yobert SHAMAPANDE]; National Party or NP [Dr. Sam CHIPUNGU]; Patriotic Front or PF [Michael SATA]; Zambian Republican Party or ZRP [Benjamin MWILA]; Social Democratic Party or SDP [Gwendoline KONIE]; United National Independence Party or UNIP [Francis NKHOMA, president]; United Party for National Development or UPND [Anderson MAZOKA] |
| **Zimbabwe** | Movement for Democratic Change or MDC [Morgan TSVANGIRAI]; National Alliance for Good Governance or NAGG [Shakespeare MAYA]; United Parties [Abel MUZOREWA]; Zimbabwe African National Union-Ndonga or ZANU-Ndonga [Wilson KUMBULA]; Zimbabwe African National Union-Patriotic Front or ZANU-PF [Robert Gabriel MUGABE]; Zimbabwe African Peoples Union or ZAPU [Agrippa MADLELA] |

This page was last updated on 20 October, 2005
 
